payment_id,customer_id,staff_id,rental_id,amount,payment_date
24623,208,2,11442,2.99,54:46.0
24624,208,2,11805,6.99,17:14.0
24625,208,2,11819,0.99,53:44.0
24626,209,2,10554,2.99,24:46.0
24627,209,1,10646,4.99,26:22.0
24628,209,2,10811,6.99,09:42.0
24629,209,1,12025,0.99,27:33.0
24630,209,1,13796,8.99,00:59.0
24631,209,2,14631,6.99,16:16.0
24632,209,1,15254,2.99,41:34.0
24633,209,2,15510,9.99,19:54.0
24634,210,2,10890,4.99,27:13.0
24635,210,2,12410,8.99,14:00.0
24636,210,1,12879,4.99,51:22.0
24637,210,2,12909,2.99,48:52.0
24638,210,2,12986,4.99,38:03.0
24639,210,1,14181,7.99,44:57.0
24640,210,2,14639,6.99,30:06.0
24641,210,2,14876,4.99,07:56.0
24642,210,2,15672,0.99,37:45.0
24643,210,2,15942,8.99,17:07.0
24644,211,1,10445,2.99,30:42.0
24645,211,2,10928,4.99,02:39.0
24646,211,2,11076,8.99,53:14.0
24647,211,2,11963,3.99,04:14.0
24648,211,2,12311,0.99,35:27.0
24649,211,2,12565,4.99,40:44.0
24650,211,2,12570,5.99,51:58.0
24651,211,2,13942,2.99,59:19.0
24652,211,1,13979,2.99,32:16.0
24653,211,2,14782,0.99,45:47.0
24654,211,2,14812,1.99,38:59.0
24655,211,1,15404,7.99,48:11.0
24656,211,2,15538,6.99,36:04.0
24657,211,2,15670,5.99,35:38.0
24658,212,2,10273,4.99,43:14.0
24659,212,2,10567,0.99,44:28.0
24660,212,1,12156,7.99,56:00.0
24661,212,2,12467,0.99,08:36.0
24662,212,2,12562,3.99,28:30.0
24663,212,1,14563,2.99,52:20.0
24664,212,2,14681,5.99,53:40.0
24665,212,1,15872,4.99,55:51.0
24666,212,2,15920,2.99,33:37.0
24667,213,1,10449,2.99,38:26.0
24668,213,2,11778,3.99,00:07.0
24669,213,1,13354,4.99,23:50.0
24670,213,2,13426,0.99,43:27.0
24671,213,1,14744,6.99,13:48.0
24672,214,1,10563,3.99,34:30.0
24673,214,2,10749,4.99,30:28.0
24674,214,2,11450,2.99,14:21.0
24675,214,2,11474,4.99,21:35.0
24676,214,2,12463,4.99,00:01.0
24677,214,2,13138,2.99,58:28.0
24678,214,2,13350,9.99,12:27.0
24679,214,1,13409,2.99,04:53.0
24680,214,1,13565,0.99,07:19.0
24681,214,1,13726,0.99,37:07.0
24682,214,1,13864,4.99,28:22.0
24683,214,2,14347,4.99,10:58.0
24684,214,1,14567,0.99,55:52.0
24685,214,2,15639,2.99,31:52.0
24686,215,1,11729,2.99,43:08.0
24687,215,2,12285,2.99,25:10.0
24688,215,1,12380,1.99,55:55.0
24689,215,2,13085,0.99,56:49.0
24690,215,2,14126,0.99,00:44.0
24691,215,2,14817,4.99,45:43.0
24692,215,1,15583,2.99,16:22.0
24693,215,2,15610,2.99,24:42.0
24694,215,2,15799,2.99,51:50.0
24695,215,1,15843,0.99,05:58.0
24696,216,1,10506,4.99,44:32.0
24697,216,1,11005,0.99,33:50.0
24698,216,2,11621,7.99,42:12.0
24699,216,2,13424,0.99,38:36.0
24700,216,2,14638,2.99,30:03.0
24701,216,2,14726,4.99,37:19.0
24702,216,1,15192,4.99,34:50.0
24703,216,2,15199,2.99,46:16.0
24704,216,2,15934,4.99,09:08.0
24705,217,1,10581,5.99,20:57.0
24706,217,1,10836,6.99,58:25.0
24707,217,1,11347,2.99,46:34.0
24708,217,1,11649,2.99,27:53.0
24709,217,1,11958,4.99,51:47.0
24710,217,2,12210,4.99,55:56.0
24711,217,1,12871,4.99,24:03.0
24712,217,2,15116,0.99,04:07.0
24713,217,2,15277,2.99,31:15.0
24714,218,1,11654,2.99,34:46.0
24715,218,2,12481,2.99,00:01.0
24716,218,1,12974,0.99,19:29.0
24717,218,2,13708,5.99,02:34.0
24718,218,2,13947,5.99,14:33.0
24719,218,2,14848,4.99,42:46.0
24720,218,2,15575,0.99,58:46.0
24721,219,1,11328,2.99,11:05.0
24722,219,2,11791,0.99,29:38.0
24723,219,1,13765,4.99,07:27.0
24724,219,2,14029,0.99,51:38.0
24725,219,1,14588,5.99,54:20.0
24726,219,1,14688,4.99,01:04.0
24727,219,1,15283,4.99,44:31.0
24728,220,2,10778,4.99,40:06.0
24729,220,1,10948,4.99,51:50.0
24730,220,1,11037,0.99,26:39.0
24731,220,1,11153,3.99,22:46.0
24732,220,1,11622,4.99,44:13.0
24733,220,2,11947,2.99,36:40.0
24734,220,1,12407,4.99,07:53.0
24735,220,1,12896,4.99,21:11.0
24736,220,2,13123,2.99,23:40.0
24737,220,1,13281,2.99,36:14.0
24738,220,2,14016,4.99,20:30.0
24739,220,2,15706,4.99,01:19.0
24740,221,2,11680,4.99,40:54.0
24741,221,1,11693,4.99,25:23.0
24742,221,1,11802,2.99,01:18.0
24743,221,1,12324,0.99,06:47.0
24744,221,2,12620,3.99,55:05.0
24745,221,2,13434,2.99,02:53.0
24746,221,2,14322,5.99,34:57.0
24747,221,2,14371,0.99,05:43.0
24748,221,1,14419,7.99,44:13.0
24749,221,1,15125,8.99,21:49.0
24750,222,2,12179,2.99,49:48.0
24751,222,1,13477,2.99,35:27.0
24752,222,2,14350,2.99,27:05.0
24753,223,2,11040,4.99,31:49.0
24754,223,1,12927,5.99,31:13.0
24755,223,1,13576,0.99,48:23.0
24756,223,2,14496,4.99,36:02.0
24757,223,1,15257,7.99,49:31.0
24758,223,2,15546,5.99,49:05.0
24759,223,1,15662,2.99,21:17.0
24760,224,1,11816,0.99,42:43.0
24761,224,1,12492,4.99,17:31.0
24762,224,1,12969,2.99,07:26.0
24763,224,2,13075,4.99,38:37.0
24764,224,2,14099,0.99,59:30.0
24765,224,2,14271,5.99,51:56.0
24766,224,2,14468,5.99,35:37.0
24767,224,2,14880,2.99,13:03.0
24768,224,1,15225,0.99,46:59.0
24769,224,1,15952,1.99,39:56.0
24770,225,1,10793,2.99,16:30.0
24771,225,2,11333,1.99,21:27.0
24772,225,2,11384,0.99,51:28.0
24773,225,2,11395,5.99,16:11.0
24774,225,2,11437,4.99,48:33.0
24775,225,2,14444,5.99,35:52.0
24776,226,1,12172,1.99,35:27.0
24777,226,1,14491,6.99,24:06.0
24778,226,1,14708,4.99,35:50.0
24779,226,1,14712,0.99,51:23.0
24780,226,2,14739,0.99,01:49.0
24781,226,2,14934,4.99,15:42.0
24782,226,2,15472,2.99,07:32.0
24783,226,1,15901,4.99,47:44.0
24784,226,1,15986,2.99,49:04.0
24785,226,1,16033,5.99,34:42.0
24786,227,2,10999,3.99,21:40.0
24787,227,2,11892,0.99,41:48.0
24788,227,2,13379,4.99,02:06.0
24789,227,2,15406,0.99,49:49.0
24790,227,2,15976,4.99,35:35.0
24791,228,1,10585,4.99,29:09.0
24792,228,1,12304,0.99,12:56.0
24793,228,2,12952,2.99,29:19.0
24794,228,2,13458,4.99,03:57.0
24795,229,1,11521,4.99,33:21.0
24796,229,1,12866,2.99,08:14.0
24797,229,2,13306,0.99,25:56.0
24798,229,2,13431,4.99,56:42.0
24799,229,1,13679,5.99,08:01.0
24800,229,1,15740,4.99,36:18.0
24801,229,2,15912,2.99,16:07.0
24802,230,2,10874,2.99,59:27.0
24803,230,2,11148,5.99,15:35.0
24804,230,1,11552,5.99,32:56.0
24805,230,2,11914,2.99,33:09.0
24806,230,1,12079,1.99,32:44.0
24807,230,2,12523,7.99,14:08.0
24808,230,2,12542,0.99,49:38.0
24809,230,2,14017,0.99,23:59.0
24810,230,1,14073,5.99,41:24.0
24811,230,1,14340,2.99,06:48.0
24812,231,2,11113,2.99,54:51.0
24813,231,1,11202,7.99,20:24.0
24814,231,1,11581,5.99,31:29.0
24815,231,1,12214,0.99,02:49.0
24816,231,2,12230,8.99,39:31.0
24817,231,1,12231,3.99,40:11.0
24818,231,2,13983,6.99,36:59.0
24819,231,1,14026,0.99,49:35.0
24820,231,1,14478,4.99,01:55.0
24821,231,2,14806,2.99,21:35.0
24822,231,1,15389,3.99,19:40.0
24823,232,1,10539,6.99,51:27.0
24824,232,2,11861,0.99,22:14.0
24825,232,2,12853,2.99,43:59.0
24826,232,2,13707,2.99,02:25.0
24827,232,2,14527,0.99,36:09.0
24828,232,2,14857,0.99,11:06.0
24829,232,2,15553,2.99,02:06.0
24830,233,1,10582,4.99,22:49.0
24831,233,1,12443,5.99,19:26.0
24832,233,2,14357,2.99,41:36.0
24833,233,2,15285,2.99,45:51.0
24834,233,1,15790,1.99,29:34.0
24835,233,2,15821,0.99,32:25.0
24836,234,2,10541,0.99,53:21.0
24837,234,2,10580,6.99,19:41.0
24838,234,2,10968,7.99,31:40.0
24839,234,1,11050,4.99,45:43.0
24840,234,1,11073,0.99,41:30.0
24841,234,1,11481,3.99,47:08.0
24842,234,1,11882,3.99,02:08.0
24843,234,1,12226,0.99,29:15.0
24844,234,2,12863,4.99,04:26.0
24845,234,1,12921,5.99,16:15.0
24846,234,2,13349,2.99,11:43.0
24847,234,2,15037,5.99,05:00.0
24848,234,1,15129,2.99,32:19.0
24849,235,2,12332,2.99,19:32.0
24850,235,1,12502,4.99,44:58.0
24851,235,2,13070,0.99,24:50.0
24852,235,1,13469,0.99,28:03.0
24853,235,2,14749,3.99,37:00.0
24854,235,1,15034,6.99,01:35.0
24855,236,2,11139,6.99,56:03.0
24856,236,2,11486,3.99,02:33.0
24857,236,2,11507,5.99,55:10.0
24858,236,1,11895,4.99,43:34.0
24859,236,1,12975,2.99,19:46.0
24860,236,1,13364,2.99,37:57.0
24861,236,1,13443,7.99,22:09.0
24862,236,2,14321,4.99,33:39.0
24863,236,1,14364,7.99,53:38.0
24864,236,2,14722,4.99,19:20.0
24865,237,2,11125,4.99,24:02.0
24866,237,2,11479,11.99,46:40.0
24867,237,2,11772,5.99,47:24.0
24868,237,1,12469,0.99,21:34.0
24869,237,2,13914,6.99,07:24.0
24870,237,2,13922,6.99,31:04.0
24871,237,2,13969,6.99,11:07.0
24872,237,2,14453,3.99,02:01.0
24873,237,2,15139,8.99,06:38.0
24874,237,1,15337,0.99,18:18.0
24875,237,2,15931,1.99,56:36.0
24876,238,1,10659,5.99,09:01.0
24877,238,2,11543,5.99,22:55.0
24878,238,2,11632,2.99,57:59.0
24879,238,1,11897,2.99,52:33.0
24880,238,1,14312,4.99,17:01.0
24881,238,1,14343,8.99,08:48.0
24882,238,1,15455,0.99,33:27.0
24883,239,1,10755,0.99,42:41.0
24884,239,2,10923,2.99,43:28.0
24885,239,1,11487,2.99,03:32.0
24886,239,2,11900,4.99,59:11.0
24887,239,1,11968,0.99,16:01.0
24888,239,1,12340,4.99,35:28.0
24889,239,1,12721,1.99,58:39.0
24890,239,1,13175,4.99,23:20.0
24891,239,2,13427,4.99,47:29.0
24892,239,2,13999,3.99,21:59.0
24893,239,2,14062,1.99,03:01.0
24894,240,1,10308,7.99,51:16.0
24895,240,1,11745,3.99,28:28.0
24896,240,2,12283,6.99,22:52.0
24897,240,2,13030,2.99,56:38.0
24898,240,2,13119,4.99,13:26.0
24899,240,1,13663,8.99,41:00.0
24900,240,2,14573,2.99,12:59.0
24901,240,2,15641,0.99,35:16.0
24902,241,2,10447,3.99,33:25.0
24903,241,1,10652,2.99,52:35.0
24904,241,1,11423,1.99,25:40.0
24905,241,2,12418,4.99,28:03.0
24906,241,1,12956,4.99,34:53.0
24907,241,2,13077,2.99,43:46.0
24908,241,2,14269,7.99,50:34.0
24909,241,2,14485,2.99,20:34.0
24910,241,1,14936,0.99,19:53.0
24911,241,2,15137,2.99,48:55.0
24912,241,1,15429,2.99,48:58.0
24913,241,1,15767,4.99,42:42.0
24914,242,2,10367,0.99,40:46.0
24915,242,2,10382,4.99,05:12.0
24916,242,2,10650,9.99,47:12.0
24917,242,2,11020,0.99,58:15.0
24918,242,1,11258,4.99,14:06.0
24919,242,2,11607,0.99,04:33.0
24920,242,1,11931,4.99,03:41.0
24921,242,2,12724,7.99,05:47.0
24922,242,1,12855,4.99,47:25.0
24923,242,1,13271,9.99,10:33.0
24924,242,2,13567,0.99,17:48.0
24925,242,2,13646,5.99,15:35.0
24926,242,1,14515,0.99,20:41.0
24927,242,1,15002,0.99,34:27.0
24928,243,1,12209,2.99,55:47.0
24929,243,1,13291,2.99,00:38.0
24930,243,1,14033,2.99,59:20.0
24931,243,1,14108,0.99,21:12.0
24932,243,1,14272,3.99,53:22.0
24933,243,2,14581,1.99,35:35.0
24934,243,2,14705,2.99,31:22.0
24935,244,2,10684,6.99,15:27.0
24936,244,2,10969,2.99,32:59.0
24937,244,2,11157,0.99,26:42.0
24938,244,1,11267,9.99,37:35.0
24939,244,1,11762,9.99,16:33.0
24940,244,1,13630,4.99,34:23.0
24941,244,2,13774,0.99,22:28.0
24942,244,1,13928,0.99,40:55.0
24943,244,1,14367,0.99,00:11.0
24944,244,2,14657,0.99,08:10.0
24945,244,1,14919,1.99,35:44.0
24946,244,1,14975,3.99,36:17.0
24947,245,2,11061,0.99,18:45.0
24948,245,1,11105,0.99,41:58.0
24949,245,1,11211,0.99,45:15.0
24950,245,1,12303,7.99,11:49.0
24951,245,1,13286,0.99,56:34.0
24952,245,1,15782,6.99,11:53.0
24953,246,2,10683,2.99,01:30.0
24954,246,2,13418,5.99,22:23.0
24955,246,1,13750,6.99,40:09.0
24956,246,1,13987,4.99,47:57.0
24957,246,1,14360,6.99,45:07.0
24958,246,1,15746,2.99,54:46.0
24959,247,1,10279,1.99,55:11.0
24960,247,1,10410,6.99,21:56.0
24961,247,2,11204,2.99,24:58.0
24962,247,2,11306,2.99,13:37.0
24963,247,1,11495,0.99,19:47.0
24964,247,2,12265,4.99,50:28.0
24965,247,1,12482,7.99,06:03.0
24966,247,1,12491,4.99,17:12.0
24967,247,1,12824,4.99,46:27.0
24968,247,1,14041,4.99,13:50.0
24969,247,1,15783,4.99,14:11.0
24970,248,2,10418,4.99,39:34.0
24971,248,1,12241,0.99,01:44.0
24972,248,1,13918,0.99,15:59.0
24973,248,2,14704,0.99,30:49.0
24974,248,2,14885,5.99,26:56.0
24975,249,1,11124,1.99,23:52.0
24976,249,1,11159,4.99,29:22.0
24977,249,2,11668,0.99,15:59.0
24978,249,2,13981,4.99,35:47.0
24979,249,2,14285,0.99,19:15.0
24980,249,1,15160,6.99,02:17.0
24981,250,2,10604,4.99,03:35.0
24982,250,1,12361,0.99,15:58.0
24983,250,1,12810,0.99,12:37.0
24984,250,2,14565,4.99,53:12.0
24985,250,1,14587,5.99,49:22.0
24986,250,2,14814,4.99,40:41.0
24987,250,2,15247,6.99,20:32.0
24988,251,1,10575,7.99,10:08.0
24989,251,1,11733,0.99,59:30.0
24990,251,2,12047,3.99,16:59.0
24991,251,2,12666,4.99,40:08.0
24992,251,2,13121,2.99,20:06.0
24993,251,1,13243,2.99,01:43.0
24994,251,2,13260,6.99,37:49.0
24995,251,1,14292,0.99,34:47.0
24996,251,2,15647,2.99,52:23.0
24997,251,2,15870,4.99,51:35.0
24998,252,2,10314,0.99,59:45.0
24999,252,2,10834,2.99,56:27.0
25000,252,2,11764,0.99,20:21.0
25001,252,1,13385,4.99,08:02.0
25002,252,2,13989,5.99,56:17.0
25003,252,1,14774,4.99,20:59.0
25004,253,2,10404,4.99,59:52.0
25005,253,1,10660,2.99,16:28.0
25006,253,2,10881,6.99,06:41.0
25007,253,1,12572,0.99,01:21.0
25008,253,2,12827,5.99,55:50.0
25009,253,1,13126,5.99,28:55.0
25010,253,2,14086,3.99,16:21.0
25011,253,2,14283,4.99,12:41.0
25012,253,1,14640,7.99,31:46.0
25013,253,2,14655,4.99,05:37.0
25014,253,2,15221,2.99,40:56.0
25015,254,1,10522,4.99,17:18.0
25016,254,1,11190,0.99,50:01.0
25017,254,1,11665,6.99,05:24.0
25018,254,2,12148,0.99,41:42.0
25019,254,1,12206,0.99,50:47.0
25020,254,1,12247,2.99,20:18.0
25021,254,1,12874,0.99,36:24.0
25022,254,2,13001,4.99,05:11.0
25023,254,1,13045,4.99,46:02.0
25024,254,2,13130,2.99,35:09.0
25025,254,2,14497,4.99,38:14.0
25026,254,1,15774,0.99,53:35.0
25027,255,2,11979,4.99,35:40.0
25028,255,2,12176,7.99,39:00.0
25029,255,2,13154,2.99,38:21.0
25030,255,1,13268,0.99,02:17.0
25031,255,2,13683,0.99,23:22.0
25032,255,1,13758,8.99,49:53.0
25033,255,2,14600,3.99,13:48.0
25034,256,2,10759,4.99,51:18.0
25035,256,2,11011,2.99,35:34.0
25036,256,2,11628,8.99,55:45.0
25037,256,2,13457,0.99,01:49.0
25038,256,1,13651,0.99,18:35.0
25039,256,1,14003,6.99,44:33.0
25040,256,2,14036,4.99,03:54.0
25041,256,2,14445,2.99,36:09.0
25042,256,2,14458,3.99,16:20.0
25043,256,2,15609,2.99,24:31.0
25044,256,2,15861,4.99,44:12.0
25045,256,1,15864,7.99,46:39.0
25046,257,1,11230,4.99,27:35.0
25047,257,1,11394,0.99,13:12.0
25048,257,2,11545,6.99,24:33.0
25049,257,2,11860,1.99,20:53.0
25050,257,2,12841,2.99,24:22.0
25051,257,1,12904,5.99,39:17.0
25052,257,2,13203,7.99,29:25.0
25053,257,2,13218,0.99,08:06.0
25054,257,1,13389,2.99,21:18.0
25055,257,2,13846,5.99,00:58.0
25056,257,2,14115,0.99,38:56.0
25057,257,1,15025,0.99,25:51.0
25058,257,1,15967,2.99,18:33.0
25059,257,2,15968,0.99,19:56.0
25060,258,2,10293,1.99,12:53.0
25061,258,2,10315,4.99,03:12.0
25062,258,1,10325,5.99,20:39.0
25063,258,2,10332,6.99,25:59.0
25064,258,1,10393,0.99,21:17.0
25065,258,1,12246,5.99,17:08.0
25066,258,2,12296,3.99,44:55.0
25067,258,1,13491,4.99,59:23.0
25068,258,1,13695,6.99,41:52.0
25069,258,2,13897,2.99,30:55.0
25070,258,2,14901,6.99,00:04.0
25071,259,1,10510,3.99,56:57.0
25072,259,1,10781,2.99,51:08.0
25073,259,1,11184,3.99,29:53.0
25074,259,2,12680,6.99,12:13.0
25075,259,1,13109,4.99,51:47.0
25076,259,2,13112,2.99,55:37.0
25077,259,2,13366,4.99,43:12.0
25078,259,1,13598,5.99,27:44.0
25079,259,2,13649,4.99,17:05.0
25080,259,2,14067,6.99,17:50.0
25081,259,2,14170,4.99,29:06.0
25082,259,2,14966,2.99,14:24.0
25083,259,1,15425,10.99,34:24.0
25084,259,1,15473,2.99,07:37.0
25085,259,1,15689,2.99,21:22.0
25086,260,2,10970,8.99,35:13.0
25087,260,1,12852,0.99,41:07.0
25088,260,2,13440,2.99,11:19.0
25089,260,1,13685,3.99,25:38.0
25090,260,1,13966,2.99,56:55.0
25091,260,2,13978,0.99,31:52.0
25092,260,2,14035,2.99,00:25.0
25093,260,2,14441,2.99,28:05.0
25094,260,1,14579,7.99,23:14.0
25095,260,1,14610,6.99,27:36.0
25096,261,2,10246,1.99,58:17.0
25097,261,1,11834,1.99,29:07.0
25098,261,2,11928,2.99,56:51.0
25099,261,1,12327,6.99,11:49.0
25100,261,2,13245,4.99,12:08.0
25101,261,2,13506,5.99,35:33.0
25102,261,1,13669,2.99,54:59.0
25103,261,1,13849,4.99,11:01.0
25104,261,2,15397,4.99,37:13.0
25105,262,2,10421,0.99,42:37.0
25106,262,2,10770,0.99,14:06.0
25107,262,2,13466,2.99,23:43.0
25108,262,1,13808,5.99,24:10.0
25109,262,1,14180,4.99,44:42.0
25110,262,2,14465,3.99,22:49.0
25111,262,2,14834,6.99,14:25.0
25112,262,2,15270,3.99,17:09.0
25113,262,1,15456,0.99,35:28.0
25114,262,1,15640,4.99,33:07.0
25115,262,2,15771,4.99,47:13.0
25116,262,1,15918,3.99,26:02.0
25117,263,1,10476,6.99,31:47.0
25118,263,1,10775,2.99,28:19.0
25119,263,1,11339,2.99,30:33.0
25120,263,1,11822,0.99,01:06.0
25121,263,2,12057,9.99,33:02.0
25122,263,2,12432,5.99,03:40.0
25123,263,2,12919,6.99,00:42.0
25124,263,1,14335,3.99,01:34.0
25125,263,2,14448,6.99,41:37.0
25126,263,1,15322,4.99,48:57.0
25127,263,2,15922,7.99,35:58.0
25128,264,2,10792,2.99,12:51.0
25129,264,1,11527,3.99,53:33.0
25130,264,2,11533,0.99,03:20.0
25131,264,1,11539,2.99,14:08.0
25132,264,1,12518,4.99,09:59.0
25133,264,2,13590,2.99,17:26.0
25134,264,1,13664,5.99,47:03.0
25135,264,1,15595,4.99,47:39.0
25136,265,2,10592,3.99,41:27.0
25137,265,2,11000,3.99,24:41.0
25138,265,1,12207,1.99,52:34.0
25139,265,2,12346,4.99,46:22.0
25140,265,2,13700,8.99,54:44.0
25141,265,2,14125,4.99,00:43.0
25142,265,1,14547,6.99,20:05.0
25143,265,2,14556,6.99,31:54.0
25144,265,1,14943,2.99,28:26.0
25145,266,2,10747,4.99,28:08.0
25146,266,2,10910,5.99,23:01.0
25147,266,2,11233,5.99,34:38.0
25148,266,1,11321,4.99,43:34.0
25149,266,2,11626,0.99,54:09.0
25150,266,1,11726,0.99,39:37.0
25151,266,1,12255,4.99,35:47.0
25152,266,2,12378,0.99,54:40.0
25153,266,1,12405,6.99,05:57.0
25154,266,1,12715,4.99,38:05.0
25155,266,1,13468,8.99,25:11.0
25156,266,1,13556,6.99,38:53.0
25157,266,1,14080,1.99,58:17.0
25158,266,1,14492,2.99,27:35.0
25159,266,1,14877,0.99,08:23.0
25160,266,1,15181,2.99,14:47.0
25161,266,1,15346,4.99,34:27.0
25162,259,2,4591,1.99,41:43.0
25163,267,2,9807,2.99,42:19.0
25164,267,2,10048,4.99,37:23.0
25165,268,2,3670,4.99,25:10.0
25166,268,2,4626,4.99,46:48.0
25167,268,1,5039,7.99,43:12.0
25168,268,2,5671,2.99,46:49.0
25169,268,2,5793,2.99,01:27.0
25170,268,2,5888,6.99,20:44.0
25171,268,1,6120,3.99,18:20.0
25172,268,2,6489,1.99,51:13.0
25173,268,1,8931,2.99,58:34.0
25174,268,2,9436,7.99,01:28.0
25175,268,2,9531,3.99,40:20.0
25176,268,1,10040,1.99,22:42.0
25177,269,1,4125,9.99,48:56.0
25178,269,2,4804,0.99,25:57.0
25179,269,2,4880,6.99,04:44.0
25180,269,1,6440,2.99,53:31.0
25181,269,1,6626,5.99,44:51.0
25182,269,2,6804,4.99,50:33.0
25183,269,1,7032,4.99,31:36.0
25184,269,1,7537,6.99,04:36.0
25185,269,1,7972,2.99,36:13.0
25186,270,1,3501,3.99,39:55.0
25187,270,1,3987,9.99,56:51.0
25188,270,2,5533,0.99,47:55.0
25189,270,2,6520,4.99,33:43.0
25190,270,1,8355,2.99,26:10.0
25191,270,2,8618,3.99,16:47.0
25192,270,1,10069,3.99,11:45.0
25193,271,1,3640,1.99,40:53.0
25194,271,2,4545,2.99,46:14.0
25195,271,2,5878,1.99,38:24.0
25196,271,1,5922,2.99,05:20.0
25197,271,1,6024,2.99,45:14.0
25198,271,1,7618,3.99,52:41.0
25199,271,1,8592,0.99,02:25.0
25200,271,1,9821,4.99,16:21.0
25201,271,2,10143,7.99,40:10.0
25202,272,2,5047,3.99,12:42.0
25203,272,2,5158,2.99,21:36.0
25204,272,2,7300,7.99,18:44.0
25205,272,2,7658,2.99,37:39.0
25206,272,1,8248,7.99,10:23.0
25207,272,2,9787,10.99,54:46.0
25208,273,2,3556,2.99,14:40.0
25209,273,1,4937,5.99,58:26.0
25210,273,1,5256,7.99,24:12.0
25211,273,2,5435,7.99,56:34.0
25212,273,1,5605,2.99,35:12.0
25213,273,1,6592,8.99,48:02.0
25214,273,1,6635,1.99,16:25.0
25215,273,2,6696,2.99,12:31.0
25216,273,1,6717,5.99,03:29.0
25217,273,1,8449,2.99,10:52.0
25218,273,1,9186,4.99,42:15.0
25219,273,2,9285,5.99,54:35.0
25220,273,2,9391,0.99,17:08.0
25221,273,2,9693,3.99,40:17.0
25222,273,2,9729,0.99,12:10.0
25223,274,2,3532,5.99,53:05.0
25224,274,1,4147,2.99,00:39.0
25225,274,2,4582,2.99,37:36.0
25226,274,2,6389,3.99,46:47.0
25227,274,2,8259,0.99,33:43.0
25228,274,2,8406,5.99,03:12.0
25229,274,2,8517,7.99,29:15.0
25230,274,1,9331,4.99,15:17.0
25231,274,1,9677,4.99,08:12.0
25232,274,2,10059,4.99,49:16.0
25233,275,2,4396,0.99,42:46.0
25234,275,1,4634,0.99,08:29.0
25235,275,2,4912,9.99,54:38.0
25236,275,2,6301,5.99,22:36.0
25237,275,2,6856,0.99,18:43.0
25238,275,1,7553,2.99,40:03.0
25239,275,2,7596,4.99,02:24.0
25240,275,1,8746,2.99,31:42.0
25241,275,2,9258,2.99,59:58.0
25242,276,2,3714,2.99,19:55.0
25243,276,1,4715,0.99,44:04.0
25244,276,2,5186,4.99,47:07.0
25245,276,2,5246,4.99,53:45.0
25246,276,2,7282,5.99,28:46.0
25247,276,2,7842,2.99,38:33.0
25248,276,1,9070,0.99,09:06.0
25249,276,1,9080,1.99,31:06.0
25250,276,1,9102,4.99,16:47.0
25251,276,1,9229,8.99,06:44.0
25252,276,2,10149,5.99,49:13.0
25253,277,2,3740,5.99,24:02.0
25254,277,2,3897,2.99,40:10.0
25255,277,1,4290,4.99,15:37.0
25256,277,2,4987,5.99,14:08.0
25257,277,1,5861,0.99,42:49.0
25258,277,1,5913,2.99,27:22.0
25259,277,2,6455,2.99,30:25.0
25260,277,1,6487,5.99,45:27.0
25261,277,2,7423,4.99,40:14.0
25262,277,2,8410,2.99,10:03.0
25263,277,2,9669,4.99,00:03.0
25264,277,1,9901,0.99,49:26.0
25265,278,1,3776,2.99,00:04.0
25266,278,1,4430,4.99,03:51.0
25267,278,2,4866,8.99,38:26.0
25268,278,2,6869,4.99,40:33.0
25269,278,1,7239,0.99,48:54.0
25270,278,2,7834,0.99,15:10.0
25271,278,2,8222,5.99,20:20.0
25272,278,1,8953,4.99,49:32.0
25273,278,2,9448,2.99,24:40.0
25274,279,1,4476,4.99,02:52.0
25275,279,1,4978,7.99,50:29.0
25276,279,2,5248,2.99,58:11.0
25277,279,1,5361,9.99,43:59.0
25278,279,1,6176,0.99,16:48.0
25279,279,1,7947,2.99,34:17.0
25280,279,2,8559,3.99,54:21.0
25281,279,2,9820,5.99,15:24.0
25282,279,2,10177,2.99,11:00.0
25283,280,1,4616,4.99,16:39.0
25284,280,2,6851,0.99,00:41.0
25285,280,1,7070,4.99,29:35.0
25286,280,2,7901,0.99,40:39.0
25287,280,2,8319,0.99,13:19.0
25288,280,1,8365,0.99,39:27.0
25289,280,1,8565,7.99,03:50.0
25290,280,2,8695,6.99,13:22.0
25291,280,2,8744,3.99,26:51.0
25292,280,1,8912,0.99,59:52.0
25293,280,2,9103,0.99,17:53.0
25294,281,1,4607,0.99,43:41.0
25295,281,2,4864,6.99,34:01.0
25296,281,2,5410,5.99,49:37.0
25297,281,2,6825,0.99,56:39.0
25298,281,2,7034,2.99,32:04.0
25299,281,1,7525,3.99,41:55.0
25300,281,2,8131,0.99,23:48.0
25301,281,2,8180,4.99,33:51.0
25302,282,2,3675,2.99,37:46.0
25303,282,1,3885,2.99,12:10.0
25304,282,1,4359,2.99,58:47.0
25305,282,2,4412,4.99,25:20.0
25306,282,1,5113,0.99,34:45.0
25307,282,2,5319,8.99,46:11.0
25308,282,1,5926,6.99,22:09.0
25309,282,1,7433,2.99,00:47.0
25310,282,2,7534,3.99,54:44.0
25311,282,1,8223,6.99,24:28.0
25312,282,2,8270,4.99,55:49.0
25313,282,2,8468,1.99,54:31.0
25314,282,2,8743,0.99,25:28.0
25315,282,2,8973,1.99,37:40.0
25316,282,2,9658,9.99,29:19.0
25317,283,1,3534,4.99,00:54.0
25318,283,1,3568,6.99,40:24.0
25319,283,2,3590,4.99,03:39.0
25320,283,2,3672,0.99,30:23.0
